mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9,delta10,delta11,delta12,delta13,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,zcr,rms,label
-122.31427001953125,105.79810333251953,0.5771756768226624,10.558562278747559,-13.827980041503906,-14.715307235717773,10.151093482971191,-10.342706680297852,-2.4890925884246826,-7.13880729675293,-24.982418060302734,-4.254315376281738,-16.034767150878906,0.5704988837242126,-0.6428637504577637,0.08695630729198456,-0.007886619307100773,0.08191080391407013,-0.13362085819244385,-0.09346078336238861,0.009465405717492104,0.10758375376462936,0.031756479293107986,-0.22218067944049835,-0.12398344278335571,0.014475512318313122,0.23132795095443726,0.27281829714775085,0.2563454806804657,0.19784648716449738,0.20793798565864563,0.320671409368515,0.4543870687484741,0.400596022605896,0.34213119745254517,0.3570244312286377,0.27475062012672424,0.20869749784469604,0.10810298069267515,0.14854151010513306,burping
-366.10601806640625,147.47959899902344,-106.7222671508789,33.45661926269531,-17.734375,-34.296268463134766,23.88509178161621,-25.115755081176758,-4.0690717697143555,0.5388818383216858,-20.31051254272461,7.195572853088379,-11.6928129196167,2.055692195892334,1.0169734954833984,-0.43064600229263306,0.07838071137666702,-0.1932155042886734,-0.17955155670642853,0.08348529040813446,-0.12123145908117294,-0.020929886028170586,-0.026752693578600883,-0.088045135140419,0.05035272240638733,-0.04872845113277435,0.5790084004402161,0.5516485571861267,0.5911868214607239,0.6074063777923584,0.5830717086791992,0.5710939764976501,0.5899118781089783,0.6086550951004028,0.5253356695175171,0.516143798828125,0.5157427787780762,0.5685967803001404,0.1756831264952153,0.01793665625154972,burping
-123.59046936035156,88.62577819824219,16.6579647064209,10.453181266784668,-26.157089233398438,-1.460850477218628,-12.949050903320312,1.0271557569503784,-2.4758737087249756,-4.47709846496582,-35.09177780151367,1.999221920967102,-21.113916397094727,0.8592402935028076,-0.09189867973327637,-0.1743585169315338,-0.19804929196834564,-0.04474528878927231,-0.08488107472658157,-0.1717400699853897,0.1701895296573639,0.03381849452853203,0.16028685867786407,-0.2687133550643921,0.10972879827022552,-0.00935220718383789,0.25385430455207825,0.22085212171077728,0.18808650970458984,0.2095378190279007,0.27945542335510254,0.4278269410133362,0.46193164587020874,0.3954266607761383,0.38043320178985596,0.35016778111457825,0.21293003857135773,0.21539205312728882,0.10018784832802548,0.17549245059490204,burping
-205.28427124023438,132.23997497558594,16.64521598815918,13.180595397949219,-4.447667598724365,2.4172327518463135,-11.790510177612305,-7.5310587882995605,-10.84295654296875,-8.104886054992676,-21.433799743652344,0.07605797052383423,-18.159852981567383,-0.37750837206840515,0.1572023183107376,0.7108917236328125,-0.26740920543670654,0.05636396259069443,-0.23510727286338806,0.04120972007513046,0.04006900265812874,0.10948115587234497,0.10350630432367325,-0.040517959743738174,-0.17863152921199799,0.10137654840946198,0.4992378354072571,0.3789917528629303,0.33762213587760925,0.39030876755714417,0.449057936668396,0.4600980281829834,0.4435400366783142,0.4174521863460541,0.33188727498054504,0.30755290389060974,0.331637442111969,0.5422239899635315,0.0729062997611465,0.10734616219997406,burping
-147.63555908203125,129.24899291992188,-114.5623550415039,7.416848182678223,-37.45189666748047,-32.15800094604492,24.102277755737305,-25.841245651245117,4.077777862548828,2.8895962238311768,-24.016075134277344,8.98942756652832,-8.125191688537598,1.1025408506393433,0.3782385289669037,-0.29133984446525574,0.31858280301094055,-0.025389183312654495,-0.22351589798927307,-0.10048654675483704,-0.09237164258956909,0.23046119511127472,0.12772081792354584,-0.1319003701210022,-0.040916118770837784,-0.008755182847380638,0.22956518828868866,0.1831643134355545,0.17764317989349365,0.17003631591796875,0.19350892305374146,0.24359749257564545,0.299591064453125,0.2981652021408081,0.31874728202819824,0.2800665497779846,0.2299998551607132,0.22666572034358978,0.141549809187788,0.30163559317588806,burping
-122.45965576171875,82.87271118164062,2.903338670730591,15.008848190307617,-19.52838897705078,-1.751436710357666,3.606633424758911,-12.03365707397461,-0.4691128432750702,-6.704744338989258,-34.049625396728516,0.6933363676071167,-18.85346031188965,0.35507604479789734,-0.20251156389713287,0.07820258289575577,-0.06539483368396759,-0.14784513413906097,-0.10500364750623703,-0.0040417262353003025,0.08193282037973404,0.16677014529705048,-0.02619370073080063,-0.25406625866889954,-0.0631173700094223,-0.05011221393942833,0.2184598445892334,0.2506260871887207,0.17153853178024292,0.17614884674549103,0.24558593332767487,0.33659884333610535,0.4253568649291992,0.3806747496128082,0.37222716212272644,0.31559810042381287,0.2179345041513443,0.19959419965744019,0.11791214669585988,0.16397841274738312,burping
-253.603271484375,80.08232879638672,-140.43746948242188,54.540645599365234,-43.92719650268555,-9.85208511352539,32.00701904296875,-33.681617736816406,2.402947425842285,-8.912884712219238,-0.34139484167099,2.0696260929107666,-13.15340805053711,1.6616071462631226,0.23649874329566956,-0.5192468166351318,0.20395754277706146,-0.240035742521286,0.04846004396677017,0.08037594705820084,-0.16502374410629272,0.010551939718425274,-0.08355231583118439,0.023848066106438637,0.01724558137357235,-0.06681262701749802,0.18561428785324097,0.2567848861217499,0.41286543011665344,0.46625202894210815,0.5363792181015015,0.48558309674263,0.3082102835178375,0.19512595236301422,0.19428983330726624,0.15372106432914734,0.19489920139312744,0.20785777270793915,0.27889652179118773,0.08195014297962189,burping
-223.3200225830078,126.55513000488281,-85.06390380859375,52.34389877319336,2.9945573806762695,-36.925540924072266,17.71942901611328,-22.790573120117188,-18.35254669189453,-4.283397674560547,-19.55474090576172,-1.9501280784606934,-11.76165771484375,1.2320950031280518,0.5285218954086304,-0.3660677373409271,0.20374475419521332,0.06121796742081642,-0.08984067291021347,0.14067547023296356,-0.025597326457500458,-0.048384107649326324,-0.006567961536347866,-0.0760398805141449,-0.013532225042581558,-0.06077216938138008,0.35835129022598267,0.4746457636356354,0.6585049033164978,0.49123936891555786,0.33098098635673523,0.33730173110961914,0.36534976959228516,0.3668527603149414,0.27644631266593933,0.28793972730636597,0.301644891500473,0.2760149836540222,0.18086432531682028,0.06316457688808441,burping
-290.47784423828125,98.36620330810547,-55.3002815246582,15.293992042541504,-8.305023193359375,-26.383947372436523,-0.4130913019180298,-13.355853080749512,2.766254425048828,-7.0200395584106445,-18.837133407592773,5.326593399047852,-9.768048286437988,0.8453773260116577,0.36975568532943726,-0.19808270037174225,0.13072770833969116,-0.0689643993973732,-0.13857164978981018,0.0038004147354513407,-0.05818481370806694,0.024205628782510757,-0.004201577045023441,-0.005318926181644201,0.07235968112945557,-0.05339964106678963,0.2296018898487091,0.20927071571350098,0.30148157477378845,0.24215629696846008,0.15145264565944672,0.20652514696121216,0.320119708776474,0.40615764260292053,0.4729602634906769,0.5338742136955261,0.4647692143917084,0.3473730981349945,0.12254239484597157,0.08260563015937805,burping
-370.8746337890625,168.68240356445312,-99.29751586914062,35.29511642456055,-12.85416316986084,-27.038183212280273,20.59295654296875,-29.20399284362793,-3.5975773334503174,-5.257580757141113,-23.10833740234375,5.265982627868652,-17.489009857177734,2.008439779281616,0.8689266443252563,-0.5331661105155945,0.24649298191070557,-0.1259632557630539,-0.2165737748146057,0.08729691058397293,-0.19712530076503754,-0.021649789065122604,0.000492270162794739,-0.10724849253892899,0.02364300563931465,-0.12552784383296967,0.70648592710495,0.7194950580596924,0.6644411087036133,0.5621452331542969,0.6674549579620361,0.6004685759544373,0.49682655930519104,0.5512039065361023,0.5556808710098267,0.5367750525474548,0.6014949679374695,0.645820677280426,0.1390196917808219,0.009263467974960804,burping
-293.15728759765625,103.42979431152344,-69.71464538574219,21.344348907470703,-16.970619201660156,-43.26314163208008,-3.749495506286621,-20.46862030029297,-6.9377241134643555,-3.390000581741333,-10.315725326538086,3.080866575241089,-4.750484943389893,0.5373861789703369,0.14366982877254486,-0.23976851999759674,0.11265832185745239,0.07115787267684937,0.010047631338238716,0.019219400361180305,-0.002621569437906146,0.15343759953975677,0.06844990700483322,-0.027672868221998215,0.05813063308596611,-0.05749255791306496,0.4489537179470062,0.41451114416122437,0.4084610044956207,0.4530678391456604,0.47755178809165955,0.3331755995750427,0.27647560834884644,0.3319133222103119,0.36503714323043823,0.42291614413261414,0.48665496706962585,0.4335823357105255,0.16498955933179724,0.046663131564855576,burping
-358.1869812011719,76.7126235961914,-61.84981155395508,-11.521411895751953,-11.794332504272461,-24.62038230895996,12.871106147766113,0.40373140573501587,-14.17529296875,-3.342688798904419,-8.911121368408203,-5.913759231567383,1.9686152935028076,1.3655130863189697,0.6218870878219604,-0.5674558877944946,-0.14930374920368195,-0.15351919829845428,-0.1566402167081833,0.22271451354026794,0.03548320755362511,-0.08501330018043518,0.053272098302841187,-0.07188163697719574,-0.06985972821712494,0.03959570452570915,0.27579018473625183,0.21624162793159485,0.2429666519165039,0.2937377095222473,0.25185051560401917,0.2168094664812088,0.23547935485839844,0.2460125833749771,0.29189789295196533,0.42925429344177246,0.5950314402580261,0.49138033390045166,0.12605026533018868,0.06242363527417183,burping
-204.14947509765625,137.83795166015625,24.640830993652344,3.801572799682617,-4.799846172332764,-1.686008334159851,-9.478140830993652,-5.09569787979126,-10.495612144470215,-7.345852375030518,-21.544273376464844,-2.6162374019622803,-13.403388977050781,1.2621252536773682,-0.5800788998603821,0.0857948288321495,-0.0790400430560112,-0.06072750315070152,-0.09229934960603714,-0.002676131669431925,0.09118916839361191,0.0448063425719738,0.14006119966506958,-0.13877034187316895,-0.13469238579273224,0.07529378682374954,0.4890044331550598,0.3374759554862976,0.2997976839542389,0.352290540933609,0.4299464225769043,0.5258545875549316,0.5600292086601257,0.5222054123878479,0.32679715752601624,0.3160426914691925,0.3386824429035187,0.5373230576515198,0.07420319964171974,0.09345480054616928,burping
-346.8525390625,86.06549072265625,-17.315479278564453,-8.223515510559082,-7.45114278793335,-22.11533546447754,-13.754921913146973,-9.686397552490234,-8.23216724395752,-7.156551361083984,-6.328887939453125,-3.4838995933532715,-4.0834574699401855,0.5723212361335754,0.3627571165561676,-0.014972510747611523,0.09504885226488113,0.04421195387840271,-0.022812675684690475,-0.08502314239740372,-0.08429183065891266,0.06271398067474365,0.015837781131267548,-0.008685187436640263,0.059461984783411026,0.010875881649553776,0.49453499913215637,0.4334867000579834,0.3584287166595459,0.39056795835494995,0.44170016050338745,0.4601890742778778,0.39884498715400696,0.36884936690330505,0.3782600462436676,0.44113385677337646,0.4752139747142792,0.4662725627422333,0.10908023113479262,0.04134830832481384,burping
-527.4570922851562,72.42353057861328,-64.20499420166016,23.68855857849121,7.05708122253418,-24.300073623657227,5.443324565887451,-10.926289558410645,-5.591607093811035,2.019566774368286,-14.499635696411133,-1.8762428760528564,-0.1586710661649704,0.04616397246718407,-0.24664047360420227,-0.35187017917633057,-0.028199972584843636,-0.08582249283790588,-0.187410369515419,-0.04373493045568466,0.0032584313303232193,-0.004195094108581543,-0.0032898695208132267,0.010180910117924213,0.028432782739400864,-0.024926574900746346,0.4650748670101166,0.5200045108795166,0.6068149209022522,0.5738978385925293,0.5054542422294617,0.5206333994865417,0.5604602098464966,0.5954692959785461,0.6044995784759521,0.5708144307136536,0.5688040256500244,0.5245487689971924,0.1984795464409722,0.004136812407523394,burping
-298.98944091796875,120.65782928466797,-80.30309295654297,32.130104064941406,-9.731791496276855,-26.661714553833008,25.71881103515625,-22.05091094970703,-17.987836837768555,1.4483387470245361,-12.274477005004883,-3.0798323154449463,-11.377168655395508,1.2064058780670166,0.7216905355453491,-0.09529025852680206,0.1521950513124466,-0.11471077799797058,-0.19992543756961823,0.06424064189195633,-0.11122732609510422,-0.15781062841415405,-0.061802394688129425,-0.07367649674415588,0.020696571096777916,0.006493971683084965,0.391873836517334,0.45302629470825195,0.580921471118927,0.5428046584129333,0.40537530183792114,0.3288968503475189,0.3420417904853821,0.3713321089744568,0.3732294738292694,0.32183292508125305,0.29491275548934937,0.33516672253608704,0.17195951021634615,0.06531930714845657,burping
-452.3932189941406,150.67506408691406,-63.8421745300293,24.70395278930664,1.433802843093872,-30.465295791625977,9.41603946685791,-13.808655738830566,-9.912233352661133,-2.996473550796509,-19.964523315429688,-4.214087963104248,-5.009051322937012,1.2796602249145508,0.731114387512207,-0.25100743770599365,0.0721256211400032,0.0231022946536541,-0.12413221597671509,0.02207217738032341,-0.0499369278550148,-0.04497545585036278,-0.017040090635418892,-0.08346430957317352,-0.046030089259147644,-0.06014559790492058,0.24768535792827606,0.24989980459213257,0.2543499767780304,0.24858033657073975,0.19096224009990692,0.2290646880865097,0.21384280920028687,0.3196481764316559,0.32424941658973694,0.3449203670024872,0.4574691951274872,0.32707276940345764,0.09203088997695852,0.008135596290230751,burping
-102.31958770751953,115.81859588623047,5.823599815368652,7.5925798416137695,-15.25229549407959,-13.62419605255127,5.343147277832031,-12.215805053710938,-3.9910295009613037,-8.026167869567871,-22.63545036315918,-4.179187774658203,-16.498872756958008,0.10295527428388596,-0.06458034366369247,-0.19970206916332245,-0.10563205182552338,0.053742099553346634,0.03497734293341637,0.32329320907592773,-0.187619149684906,0.14678554236888885,-0.24462012946605682,0.032138142734766006,0.09329528361558914,0.04715914651751518,0.22548507153987885,0.2207653522491455,0.21988315880298615,0.2418387085199356,0.24698133766651154,0.35926929116249084,0.4702928364276886,0.44355466961860657,0.3846932053565979,0.3981817364692688,0.3476770520210266,0.24476361274719238,0.11138099621815287,0.1524852067232132,burping
-299.93865966796875,72.79595947265625,-117.46245574951172,-8.660195350646973,-16.50491714477539,-13.480001449584961,14.004477500915527,-19.091901779174805,10.593738555908203,2.9523916244506836,-18.843135833740234,8.14635181427002,-8.926109313964844,-0.15110686421394348,-0.22303561866283417,-0.02153068594634533,0.2524318993091583,0.15697622299194336,0.001038809772580862,0.06808754056692123,0.07515030354261398,-0.01644219271838665,-0.03560922294855118,-0.02596944384276867,-0.0005794239696115255,0.07282190769910812,0.32857638597488403,0.31503602862358093,0.347686767578125,0.32174357771873474,0.30891770124435425,0.4207930862903595,0.4395567774772644,0.3803412616252899,0.35961002111434937,0.38048791885375977,0.4469022750854492,0.3549681007862091,0.19617041471962618,0.10665352642536163,burping
-353.4021911621094,114.84325408935547,-30.26409149169922,16.208646774291992,0.28398117423057556,-13.205537796020508,5.542420387268066,-14.866310119628906,-3.6930997371673584,3.8079912662506104,-8.799443244934082,-0.05451737344264984,-2.442674398422241,0.4564968943595886,0.32785484194755554,0.00875972118228674,0.02031618542969227,-0.05069240555167198,-0.08422715961933136,-0.022245442494750023,0.014087667688727379,0.07468530535697937,0.05231703445315361,0.0039328234270215034,0.04001982510089874,0.038940466940402985,0.4859634041786194,0.42107531428337097,0.31865808367729187,0.33370283246040344,0.37452182173728943,0.46356841921806335,0.44897499680519104,0.4202595055103302,0.48043093085289,0.4477843642234802,0.4299168586730957,0.4516051113605499,0.1078325788551402,0.06301891803741455,burping
-200.15423583984375,154.8017120361328,-36.66624450683594,4.4430742263793945,-30.74073028564453,-36.980133056640625,-8.197188377380371,-27.139446258544922,-3.709012031555176,-8.093709945678711,-20.87069320678711,4.253373146057129,-8.008764266967773,0.7628947496414185,0.32933351397514343,-0.12491559237241745,-0.08738842606544495,-0.18764449656009674,-0.010021965950727463,0.07466252148151398,-0.038114599883556366,-0.06323854625225067,-0.06858125329017639,-0.0044237170368433,0.013447161763906479,-0.04764542728662491,0.1530255824327469,0.16263791918754578,0.16926901042461395,0.16011464595794678,0.1649923175573349,0.25876104831695557,0.3364243507385254,0.3623906373977661,0.28700101375579834,0.20792122185230255,0.2274903804063797,0.16994202136993408,0.08072616647465437,0.2878902554512024,burping
-226.4833221435547,127.58305358886719,-151.84478759765625,28.515911102294922,-10.874185562133789,-31.695322036743164,31.06620979309082,-29.76580238342285,-9.429573059082031,10.627052307128906,-14.9603910446167,0.6527666449546814,-10.257550239562988,3.0366005897521973,0.8782062530517578,-0.9800286889076233,0.23526738584041595,-0.04144399240612984,-0.11356697231531143,0.0655875876545906,-0.3330768942832947,-0.02695341221988201,0.10606823116540909,0.014462586492300034,0.11283180862665176,-0.09087470918893814,0.3115977942943573,0.4106357991695404,0.49223029613494873,0.40926235914230347,0.44505178928375244,0.5019168853759766,0.36207595467567444,0.21991272270679474,0.20951472222805023,0.22718018293380737,0.25147879123687744,0.2667039632797241,0.22737934433411214,0.11644966155290604,burping
-366.645263671875,93.24375915527344,-47.58766174316406,8.957762718200684,9.480240821838379,-12.008408546447754,-2.5338525772094727,-21.14975929260254,-8.786763191223145,5.9017815589904785,-8.035454750061035,-1.9362934827804565,-0.707360565662384,1.254685878753662,0.7284367680549622,-0.2753109633922577,-0.10171221196651459,-0.07702846080064774,-0.2079935222864151,-0.05099480226635933,0.13043850660324097,0.06567150354385376,-0.040453940629959106,0.01590011827647686,0.04459763318300247,-0.04177607595920563,0.31807655096054077,0.2789783477783203,0.20419131219387054,0.21460621058940887,0.28332802653312683,0.3191887140274048,0.26764512062072754,0.1783050149679184,0.20034369826316833,0.25961410999298096,0.40212178230285645,0.3762397766113281,0.1096530490451389,0.06703263521194458,burping
-379.2757263183594,73.93953704833984,-36.30543518066406,2.9469547271728516,-11.415184020996094,-35.27909469604492,-2.1901497840881348,1.5388966798782349,-11.909378051757812,-12.430126190185547,-5.476508140563965,3.079871654510498,2.3513128757476807,0.22483594715595245,0.1662074327468872,0.019521137699484825,0.05472449213266373,0.021151641383767128,-0.03163161501288414,0.017160778865218163,0.02343153953552246,-0.02873990312218666,-0.03048362210392952,0.0025438317097723484,-0.004877068102359772,-0.04512903839349747,0.4311346709728241,0.35745909810066223,0.2954738438129425,0.2894669771194458,0.22804223001003265,0.18882548809051514,0.20939618349075317,0.24067212641239166,0.28394171595573425,0.3675234317779541,0.45450839400291443,0.4129806160926819,0.12660303655660377,0.047114692628383636,burping
-182.2100372314453,133.13670349121094,-119.25183868408203,-2.471832036972046,-29.20602798461914,-29.022968292236328,16.49519920349121,-29.846153259277344,1.7943989038467407,4.860987186431885,-24.247486114501953,6.914214611053467,-5.174755573272705,0.33024534583091736,0.08181256055831909,-0.39831143617630005,-0.11367689818143845,0.3073732256889343,0.0078699616715312,-0.20053492486476898,0.10535663366317749,0.11198802292346954,-0.022815169766545296,0.018660027533769608,-0.08844734728336334,-0.16017404198646545,0.23409901559352875,0.16030694544315338,0.1419360637664795,0.20695000886917114,0.23312905430793762,0.28543001413345337,0.3559514284133911,0.3427998125553131,0.4000987708568573,0.40438517928123474,0.29700273275375366,0.31538814306259155,0.1646899745475113,0.19602824747562408,burping
-192.39735412597656,112.04033660888672,-164.7712860107422,62.09624099731445,-18.89838981628418,-42.055877685546875,44.07398986816406,-36.553951263427734,-13.508474349975586,11.14012622833252,-13.583671569824219,4.676975250244141,-18.289047241210938,-0.5764310359954834,-0.2914465665817261,0.05764271318912506,0.02924194559454918,0.2344818413257599,-0.08782931417226791,-0.18772858381271362,0.23019470274448395,0.11320100724697113,-0.1098041906952858,-0.0518064983189106,0.05540955439209938,0.10465285927057266,0.2505704462528229,0.4629313051700592,0.6150832176208496,0.5828028917312622,0.5043561458587646,0.3661518394947052,0.21591374278068542,0.14083310961723328,0.10057777911424637,0.08277969807386398,0.0544753260910511,0.09602613002061844,0.2842504198306075,0.20376096665859222,burping
-286.3392028808594,116.38878631591797,-100.61258697509766,36.54729080200195,-8.942351341247559,-31.548490524291992,20.178682327270508,-18.81452751159668,-5.281490802764893,-7.464142799377441,-19.97837257385254,5.153567790985107,-16.6287899017334,1.1286258697509766,0.6453696489334106,-0.2280462384223938,0.059653639793395996,0.128518745303154,0.008481044322252274,-0.05018613860011101,-0.06743787974119186,0.005114183761179447,-0.10431624948978424,-0.10770200192928314,-0.02098395675420761,-0.08154792338609695,0.3818506598472595,0.5021411776542664,0.5486508011817932,0.3592807948589325,0.19722869992256165,0.20725347101688385,0.19332197308540344,0.27677467465400696,0.3558768928050995,0.3873777985572815,0.31751012802124023,0.28884512186050415,0.18531916691706732,0.09896346926689148,burping
-366.2886047363281,129.38504028320312,-58.61040496826172,13.455033302307129,-21.02051544189453,-32.01210403442383,13.942827224731445,-23.053815841674805,-15.11892318725586,-0.14825206995010376,-23.30604362487793,-8.901151657104492,-7.954700469970703,0.7364704012870789,0.3770167827606201,-0.16853494942188263,0.025552475824952126,-0.12153138220310211,-0.16507405042648315,0.027560949325561523,-0.02859039232134819,0.014288760721683502,0.029756389558315277,-0.05939926579594612,0.052395716309547424,0.0350889191031456,0.22071896493434906,0.30298683047294617,0.3757469058036804,0.2579670548439026,0.27175652980804443,0.326496958732605,0.4076278507709503,0.3700152635574341,0.31115609407424927,0.2600412964820862,0.26737233996391296,0.3642318546772003,0.11102520978009259,0.02309255860745907,burping
-561.5596923828125,128.48593139648438,-43.72267532348633,42.96665954589844,10.76845645904541,-11.126519203186035,22.88714027404785,-7.73862361907959,1.3391075134277344,6.481301784515381,-9.453988075256348,4.2283735275268555,-5.680111885070801,0.19103476405143738,-0.04671039804816246,-0.17831802368164062,0.06772957742214203,0.041552040725946426,0.1389109194278717,0.2663727104663849,0.09668509662151337,0.04712017625570297,0.032655782997608185,-0.037821199744939804,0.04006095230579376,0.04088405519723892,0.4078390300273895,0.322102427482605,0.31590068340301514,0.39335325360298157,0.34583815932273865,0.3046693801879883,0.3211096227169037,0.4009897708892822,0.5839454531669617,0.4909901022911072,0.3810838460922241,0.3473743498325348,0.12001451153621495,0.003178151324391365,burping
-123.02103424072266,124.88180541992188,10.811666488647461,0.8847545385360718,-16.222211837768555,-1.2413337230682373,-16.774517059326172,0.3336211144924164,-16.50394058227539,-0.2752763330936432,-23.858806610107422,-5.775582790374756,-10.891924858093262,0.09008397907018661,-0.17576418817043304,0.133358433842659,0.06351106613874435,0.06638232618570328,-0.17154966294765472,0.08195923268795013,-0.02739531546831131,-0.007362213917076588,-0.04106338322162628,-0.04460662975907326,-0.03158671408891678,0.05311351269483566,0.3975770175457001,0.3448168635368347,0.3237549960613251,0.3296652138233185,0.37117063999176025,0.5345075726509094,0.5902478098869324,0.5631994009017944,0.36568018794059753,0.34947526454925537,0.3235229253768921,0.36693593859672546,0.10104933817675159,0.12640127539634705,burping
-305.9675598144531,126.68164825439453,-77.99668884277344,23.42926597595215,-19.704378128051758,-41.64611053466797,0.47782278060913086,-23.450416564941406,-0.6655106544494629,-1.172162652015686,-17.06828498840332,1.9314831495285034,-10.170389175415039,1.1265977621078491,0.47614309191703796,-0.37613990902900696,0.10380354523658752,0.0029520695097744465,-0.10380536317825317,0.02998143807053566,-0.15488214790821075,-0.08438274264335632,0.017871307209134102,-0.057471148669719696,-0.02834857441484928,-0.05466783419251442,0.19988174736499786,0.33798879384994507,0.27041515707969666,0.23279418051242828,0.3042616546154022,0.3628087341785431,0.3465067744255066,0.3627149760723114,0.4803490936756134,0.5282068252563477,0.3176390528678894,0.20736506581306458,0.11196611512382075,0.07558396458625793,burping
-261.8489074707031,120.89385986328125,-52.10649108886719,21.396190643310547,-18.946306228637695,-27.470666885375977,10.613375663757324,-21.54181480407715,-11.749631881713867,-10.239551544189453,-17.037263870239258,0.11717864871025085,-14.67470932006836,1.502634882926941,0.6436367630958557,-0.25061753392219543,0.16912437975406647,-0.21331869065761566,-0.08178973197937012,0.07732543349266052,-0.16892029345035553,-0.016358768567442894,-0.10038788616657257,-0.10784551501274109,0.06629613786935806,-0.0947694256901741,0.33252909779548645,0.2817669212818146,0.2966156601905823,0.31609123945236206,0.27983924746513367,0.257416307926178,0.28050896525382996,0.289050430059433,0.4208066761493683,0.4492555558681488,0.3371490240097046,0.29317376017570496,0.10020740754013761,0.10713998973369598,burping
-456.6002502441406,141.8948516845703,-60.08856964111328,20.456098556518555,-5.418429851531982,-38.47829818725586,9.42629337310791,-8.116127967834473,-10.251721382141113,2.5922131538391113,-13.190314292907715,-6.229165554046631,-5.745354652404785,1.3063886165618896,0.6773437857627869,-0.33518120646476746,0.1425657421350479,0.13430427014827728,-0.08411597460508347,0.03427703306078911,-0.11895530670881271,-0.09388686716556549,0.0954141765832901,-0.022665919736027718,-0.08508899807929993,-0.03862693905830383,0.41547107696533203,0.2673015296459198,0.23418360948562622,0.2550981640815735,0.24073034524917603,0.262652724981308,0.3005826771259308,0.5006172060966492,0.3694078028202057,0.37320923805236816,0.34929412603378296,0.3590550124645233,0.1122707790798611,0.009179455228149891,burping
-381.8773193359375,134.16952514648438,-49.14442825317383,5.816572189331055,-0.11766603589057922,-27.99615478515625,-6.027853488922119,-8.97929859161377,-9.794605255126953,-16.797985076904297,-19.495969772338867,0.8088294863700867,-1.8318848609924316,1.677406907081604,0.7061150670051575,-0.31819260120391846,-0.06351470947265625,-0.01583469659090042,-0.17641142010688782,-0.07726014405488968,0.006293060723692179,0.007688858080655336,-0.09633831679821014,-0.11278200149536133,0.03055848740041256,-0.0012770184548571706,0.21774040162563324,0.23919808864593506,0.32024675607681274,0.3216155469417572,0.22444450855255127,0.1564759612083435,0.16118551790714264,0.18548668920993805,0.1507035493850708,0.1477886438369751,0.29381901025772095,0.4161139130592346,0.09228063512731481,0.06300408393144608,burping
-370.5643310546875,165.8705291748047,-82.51644134521484,-11.175163269042969,-9.959439277648926,-11.121912956237793,16.06378746032715,-13.999979019165039,-1.9913524389266968,-9.325885772705078,-20.96871566772461,7.312333106994629,-8.776715278625488,0.06452672183513641,0.20881889760494232,0.2198764979839325,0.040482454001903534,-0.009432788006961346,-0.053554292768239975,-0.08045113831758499,0.05527207627892494,0.0928453877568245,-0.04945928975939751,-0.12182042002677917,-0.01917341537773609,0.09683602303266525,0.2978529632091522,0.22475992143154144,0.25905877351760864,0.3477174639701843,0.20878757536411285,0.1437004655599594,0.14803972840309143,0.15833868086338043,0.17700041830539703,0.1919211596250534,0.2970803380012512,0.3217589557170868,0.10812617007488479,0.032632339745759964,burping
-294.331298828125,106.27017974853516,-67.31596374511719,51.34335708618164,-18.607149124145508,-34.54940414428711,19.029987335205078,-26.7439022064209,-4.387328624725342,-0.33488932251930237,-23.89958953857422,-0.5145943760871887,-14.283293724060059,-0.7199909090995789,-0.3092535436153412,0.23708447813987732,-0.04398922622203827,-0.00032313010888174176,0.03390482813119888,-0.01943308673799038,0.07588115334510803,0.026934711262583733,0.0394747219979763,0.0470297746360302,-0.026740439236164093,0.033572811633348465,0.34081128239631653,0.3876572251319885,0.494442343711853,0.5297507643699646,0.49582237005233765,0.4996669292449951,0.5662155747413635,0.6033280491828918,0.5109235644340515,0.3971475660800934,0.36471661925315857,0.33012476563453674,0.1978453196347032,0.05935697257518768,burping
-293.4881286621094,144.22315979003906,-30.99741554260254,25.03240203857422,3.663036346435547,-17.126819610595703,8.591917991638184,-9.632539749145508,-0.8906916379928589,1.7459661960601807,-11.871600151062012,-2.9514851570129395,-10.39185905456543,1.2135355472564697,0.6726316809654236,-0.09332659840583801,0.32187509536743164,0.02961224503815174,-0.19752734899520874,0.039946768432855606,-0.07088610529899597,-0.12395048886537552,0.0006282093236222863,0.07237261533737183,0.06523863971233368,0.02535264380276203,0.3175313472747803,0.33321869373321533,0.37013402581214905,0.3751976191997528,0.38408491015434265,0.4169672131538391,0.4351261556148529,0.47498154640197754,0.45331475138664246,0.39464354515075684,0.34976762533187866,0.33822616934776306,0.07125681751179246,0.05699820816516876,tired
